resource_url,resource_title,country,track,source_type,source_title,language,suggested_class
https://gate2026.iitg.ac.in/doc/download/2024/CE124S3.pdf,Civil Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/CE224S4.pdf,Civil Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/ce1_2023.pdf,Civil Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/ce2_2023.pdf,Civil Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/ce_2022.pdf,Civil Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/ce_2021.pdf,Civil Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/ce_2020.pdf,Civil Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/ce_2019.pdf,Civil Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/cs_2023.pdf,Computer Science & Information Technology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/cs_2022.pdf,Computer Science & Information Technology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/cs_2021.pdf,Computer Science & Information Technology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/cs_2020.pdf,Computer Science & Information Technology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/cs_2019.pdf,Computer Science & Information Technology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/CS12025.pdf,Computer Science and Information Technology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/CS22025.pdf,Computer Science and Information Technology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/CS124S5.pdf,Computer Science and Information Technology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/CS224S6.pdf,Computer Science and Information Technology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/DA_Keys.pdf,DA,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/DA2025.pdf,Data Science and Artificial Intelligence,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/DA24S1.pdf,Data Science and Artificial Intelligence,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/EC_Keys.pdf,EC,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/EE_Keys.pdf,EE,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/ES_Keys.pdf,ES,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/EY_Keys.pdf,EY,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/EY2025.pdf,Ecology and Evolution,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/EY24S3.pdf,Ecology and Evolution,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/ey_2023.pdf,Ecology and Evolution,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/ey_2022.pdf,Ecology and Evolution,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/ey_2021.pdf,Ecology and Evolution,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/ey_2020.pdf,Ecology and Evolution,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/ey_2019.pdf,Ecology and Evolution,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/EE2025.pdf,Electrical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/EE24S8.pdf,Electrical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/ee_2023.pdf,Electrical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/ee_2022.pdf,Electrical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/ee_2021.pdf,Electrical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/ee_2020.pdf,Electrical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/ee_2019.pdf,Electrical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/ec_2023.pdf,Electronics & Communication Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/ec_2022.pdf,Electronics & Communication Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/ec_2021.pdf,Electronics & Communication Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/ec_2020.pdf,Electronics & Communication Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/ec_2019.pdf,Electronics & Communication Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/EC2025.pdf,Electronics and Communication Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/EC24S7.pdf,Electronics and Communication Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/XE2025.pdf,Engineering Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/XE24S6.pdf,Engineering Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/xe_2023.pdf,Engineering Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/xe_2022.pdf,Engineering Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/xe_2021.pdf,Engineering Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/xe_2020.pdf,Engineering Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/xe_2019.pdf,Engineering Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/ES2025.pdf,Environmental Science & Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/ES24S1.pdf,Environmental Science & Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/es_2023.pdf,Environmental Science & Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/es_2022.pdf,Environmental Science & Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/es_2021.pdf,Environmental Science & Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/IB/GATE2026-IB-10102025.pdf,GATE 2026 INFORMATION BROCHURE,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/Poster/Final Poster Design for GATE 2026.pdf,GATE 2026 POSTER,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/GE_Keys.pdf,GE,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/GG1_Keys.pdf,GG-1,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/GG2_Keys.pdf,GG-2,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/gg_2022.pdf,Geology & Geophysics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/gg_2021.pdf,Geology & Geophysics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/gg_2020.pdf,Geology & Geophysics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/gg_2019.pdf,Geology & Geophysics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/GG-1_2025.pdf,Geology and Geophysics - Geology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/GG124S3.pdf,Geology and Geophysics - Geology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/gg1_2023.pdf,Geology and Geophysics - Geology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/GG-2_2025.pdf,Geology and Geophysics - Geophysics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/GG224S3.pdf,Geology and Geophysics - Geophysics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/gg2_2023.pdf,Geology and Geophysics - Geophysics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/GE2025.pdf,Geomatics Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/GE24S2.pdf,Geomatics Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/ge_2023.pdf,Geomatics Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/ge_2022.pdf,Geomatics Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/xh_2023.pdf,Humanities & Social Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/xh_2022.pdf,Humanities & Social Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/xh_2021.pdf,Humanities & Social Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/XH-C1-2025.pdf,Humanities & Social Sciences - Economics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/XHC124S3.pdf,Humanities & Social Sciences - Economics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/XH-C2-2025.pdf,Humanities & Social Sciences - English,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/XHC224S3.pdf,Humanities & Social Sciences - English,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/XH-C3-2025.pdf,Humanities & Social Sciences - Linguistics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/XHC324S3.pdf,Humanities & Social Sciences - Linguistics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/XH-C4-2025.pdf,Humanities & Social Sciences - Philosophy,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/XHC424S3.pdf,Humanities & Social Sciences - Philosophy,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/XH-C5-2025.pdf,Humanities & Social Sciences - Psychology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/XHC524S3.pdf,Humanities & Social Sciences - Psychology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/XH-C6-2025.pdf,Humanities & Social Sciences - Sociology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/XHC624S3.pdf,Humanities & Social Sciences - Sociology,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/IN_Keys.pdf,IN,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/IN2025.pdf,Instrumentation Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/IN24S4.pdf,Instrumentation Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/in_2023.pdf,Instrumentation Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/in_2022.pdf,Instrumentation Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/in_2021.pdf,Instrumentation Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/in_2020.pdf,Instrumentation Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/in_2019.pdf,Instrumentation Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/XL2025.pdf,Life Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/XL24S6.pdf,Life Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/xl_2023.pdf,Life Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/xl_2022.pdf,Life Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/xl_2021.pdf,Life Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/xl_2020.pdf,Life Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/xl_2019.pdf,Life Sciences,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/MA_Keys.pdf,MA,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/ME_Keys.pdf,ME,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/MN_Keys.pdf,MN,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/MT_Keys.pdf,MT,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/MA2025.pdf,Mathematics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/MA24S4.pdf,Mathematics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/ma_2023.pdf,Mathematics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/ma_2022.pdf,Mathematics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/ma_2021.pdf,Mathematics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/ma_2020.pdf,Mathematics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/ma_2019.pdf,Mathematics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/ME2025.pdf,Mechanical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/ME24S2.pdf,Mechanical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/me_2023.pdf,Mechanical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/me_2022.pdf,Mechanical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/me_2021.pdf,Mechanical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/me_2020.pdf,Mechanical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/me_2019.pdf,Mechanical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/MT2025.pdf,Metallurgical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/MT24S5.pdf,Metallurgical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/mt_2023.pdf,Metallurgical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/mt_2022.pdf,Metallurgical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/mt_2021.pdf,Metallurgical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/mt_2020.pdf,Metallurgical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/mt_2019.pdf,Metallurgical Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/MN2025.pdf,Mining Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/MN24S4.pdf,Mining Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/mn_2023.pdf,Mining Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/mn_2022.pdf,Mining Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/mn_2021.pdf,Mining Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/mn_2020.pdf,Mining Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/mn_2019.pdf,Mining Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/NM_Keys.pdf,NM,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/nm_2023.pdf,Naval Architecture & Marine Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/nm_2022.pdf,Naval Architecture & Marine Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/NM2025.pdf,Naval Architecture and Marine Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/NM24S5.pdf,Naval Architecture and Marine Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/PE_Keys.pdf,PE,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/PH_Keys.pdf,PH,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/PI_Keys.pdf,PI,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/PE2025.pdf,Petroleum Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/PE24S4.pdf,Petroleum Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/pe_2023.pdf,Petroleum Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/pe_2022.pdf,Petroleum Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/pe_2021.pdf,Petroleum Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/pe_2020.pdf,Petroleum Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/pe_2019.pdf,Petroleum Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/PH2025.pdf,Physics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/PH24S2.pdf,Physics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/ph_2023.pdf,Physics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/ph_2022.pdf,Physics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/ph_2021.pdf,Physics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/ph_2020.pdf,Physics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/ph_2019.pdf,Physics,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/pi_2023.pdf,Production & Industrial Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/pi_2022.pdf,Production & Industrial Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/pi_2021.pdf,Production & Industrial Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/pi_2020.pdf,Production & Industrial Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/pi_2019.pdf,Production & Industrial Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/PI2025.pdf,Production and Industrial Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/PI24S1.pdf,Production and Industrial Engineering,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/ST_Keys.pdf,ST,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/TF_Keys.pdf,TF,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2023/tf_2023.pdf,Textile Engineering & Fibre Science,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2022/tf_2022.pdf,Textile Engineering & Fibre Science,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2021/tf_2021.pdf,Textile Engineering & Fibre Science,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2020/tf_2020.pdf,Textile Engineering & Fibre Science,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2019/tf_2019.pdf,Textile Engineering & Fibre Science,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025/TF2025.pdf,Textile Engineering and Fibre Science,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2024/TF24S5.pdf,Textile Engineering and Fibre Science,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
https://gate2026.iitg.ac.in/doc/download/2025_Key/XE_Keys.pdf,XE,India,GA/EM/DM,exam archive,GATE downloads archive,English,Past year question paper
